JCKBH,FAH,XWH,JKD,CDZ,KSSJ,JSSJ
4007,1,4,北,左,1900-01-01 17:08:34,1900-01-01 17:09:07
4007,1,4,北,左,1900-01-01 17:10:01,1900-01-01 17:10:34
4007,1,4,北,左,1900-01-01 17:11:28,1900-01-01 17:12:01
4007,1,4,北,左,1900-01-01 17:12:55,1900-01-01 17:13:28
4007,1,4,北,左,1900-01-01 17:14:22,1900-01-01 17:14:55
4007,1,4,北,左,1900-01-01 17:15:49,1900-01-01 17:16:22
4007,1,4,北,左,1900-01-01 17:17:16,1900-01-01 17:17:49
4007,1,4,北,左,1900-01-01 17:18:43,1900-01-01 17:19:16
4007,1,4,北,左,1900-01-01 17:20:10,1900-01-01 17:20:43
4007,1,4,北,左,1900-01-01 17:21:37,1900-01-01 17:22:10
4007,1,4,北,左,1900-01-01 17:23:04,1900-01-01 17:23:37
4007,1,4,北,左,1900-01-01 17:24:31,1900-01-01 17:25:04
4007,1,4,北,左,1900-01-01 17:25:58,1900-01-01 17:26:31
4007,1,4,北,左,1900-01-01 17:27:25,1900-01-01 17:27:58
4007,1,4,北,左,1900-01-01 17:28:52,1900-01-01 17:29:25
4007,1,4,北,左,1900-01-01 17:30:19,1900-01-01 17:30:52
4007,1,4,北,左,1900-01-01 17:31:46,1900-01-01 17:32:19
4007,1,4,北,左,1900-01-01 17:33:13,1900-01-01 17:33:46
4007,1,4,北,左,1900-01-01 17:34:40,1900-01-01 17:35:13
4007,1,4,北,左,1900-01-01 17:36:07,1900-01-01 17:36:40
4007,1,4,北,左,1900-01-01 17:37:34,1900-01-01 17:38:07
4007,1,4,北,左,1900-01-01 17:39:01,1900-01-01 17:39:34
4007,1,4,北,左,1900-01-01 17:40:28,1900-01-01 17:41:01
4007,1,4,北,左,1900-01-01 17:41:55,1900-01-01 17:42:28
4007,1,4,北,左,1900-01-01 17:43:22,1900-01-01 17:43:55
4007,1,4,北,左,1900-01-01 17:44:49,1900-01-01 17:45:22
4007,1,4,北,左,1900-01-01 17:46:16,1900-01-01 17:46:49
4007,1,4,北,左,1900-01-01 17:47:43,1900-01-01 17:48:16
4007,1,4,北,左,1900-01-01 17:49:10,1900-01-01 17:49:43
4007,1,4,北,左,1900-01-01 17:50:37,1900-01-01 17:51:10
4007,1,4,北,左,1900-01-01 17:52:04,1900-01-01 17:52:37
4007,1,4,北,左,1900-01-01 17:53:31,1900-01-01 17:54:04
4007,1,4,北,左,1900-01-01 17:54:58,1900-01-01 17:55:31
4007,1,4,北,左,1900-01-01 17:56:25,1900-01-01 17:56:58
4007,1,4,北,左,1900-01-01 17:57:52,1900-01-01 17:58:25
4007,1,4,北,左,1900-01-01 17:59:19,1900-01-01 17:59:52
4007,1,4,北,左,1900-01-01 18:00:46,1900-01-01 18:01:19
4007,1,1,东,左,1900-01-01 16:59:40,1900-01-01 17:00:13
4007,1,1,东,左,1900-01-01 17:01:40,1900-01-01 17:02:13
4007,1,1,东,左,1900-01-01 17:03:07,1900-01-01 17:03:40
4007,1,1,东,左,1900-01-01 17:04:34,1900-01-01 17:05:07
4007,1,1,东,左,1900-01-01 17:06:01,1900-01-01 17:06:34
4007,1,1,东,左,1900-01-01 17:07:28,1900-01-01 17:08:01
4007,1,1,东,左,1900-01-01 17:08:55,1900-01-01 17:09:28
4007,1,1,东,左,1900-01-01 17:10:22,1900-01-01 17:10:55
4007,1,1,东,左,1900-01-01 17:11:49,1900-01-01 17:12:22
4007,1,1,东,左,1900-01-01 17:13:16,1900-01-01 17:13:49
4007,1,1,东,左,1900-01-01 17:14:43,1900-01-01 17:15:16
4007,1,1,东,左,1900-01-01 17:16:10,1900-01-01 17:16:43
4007,1,1,东,左,1900-01-01 17:17:37,1900-01-01 17:18:10
4007,1,1,东,左,1900-01-01 17:19:04,1900-01-01 17:19:37
4007,1,1,东,左,1900-01-01 17:20:31,1900-01-01 17:21:04
4007,1,1,东,左,1900-01-01 17:21:58,1900-01-01 17:22:31
4007,1,1,东,左,1900-01-01 17:23:25,1900-01-01 17:23:58
4007,1,1,东,左,1900-01-01 17:24:52,1900-01-01 17:25:25
4007,1,1,东,左,1900-01-01 17:26:19,1900-01-01 17:26:52
4007,1,1,东,左,1900-01-01 17:27:46,1900-01-01 17:28:19
4007,1,1,东,左,1900-01-01 17:29:13,1900-01-01 17:29:46
4007,1,1,东,左,1900-01-01 17:30:40,1900-01-01 17:31:13
4007,1,1,东,左,1900-01-01 17:32:07,1900-01-01 17:32:40
4007,1,1,东,左,1900-01-01 17:33:34,1900-01-01 17:34:07
4007,1,1,东,左,1900-01-01 17:35:01,1900-01-01 17:35:34
4007,1,1,东,左,1900-01-01 17:36:28,1900-01-01 17:37:01
4007,1,1,东,左,1900-01-01 17:37:55,1900-01-01 17:38:28
4007,1,1,东,左,1900-01-01 17:39:22,1900-01-01 17:39:55
4007,1,1,东,左,1900-01-01 17:40:49,1900-01-01 17:41:22
4007,1,1,东,左,1900-01-01 17:42:16,1900-01-01 17:42:49
4007,1,1,东,左,1900-01-01 17:43:43,1900-01-01 17:44:16
4007,1,1,东,左,1900-01-01 17:45:10,1900-01-01 17:45:43
4007,1,1,东,左,1900-01-01 17:46:37,1900-01-01 17:47:10
4007,1,1,东,左,1900-01-01 17:48:04,1900-01-01 17:48:37
4007,1,1,东,左,1900-01-01 17:49:31,1900-01-01 17:50:04
4007,1,1,东,左,1900-01-01 17:50:58,1900-01-01 17:51:31
4007,1,1,东,左,1900-01-01 17:52:25,1900-01-01 17:52:58
4007,1,1,东,左,1900-01-01 17:53:52,1900-01-01 17:54:25
4007,1,1,东,左,1900-01-01 17:55:19,1900-01-01 17:55:52
4007,1,1,东,左,1900-01-01 17:56:46,1900-01-01 17:57:19
4007,1,1,东,左,1900-01-01 17:58:13,1900-01-01 17:58:46
4007,1,1,东,左,1900-01-01 17:59:40,1900-01-01 18:00:13
4007,1,4,北,直,1900-01-01 17:00:46,1900-01-01 17:01:19
4007,1,4,北,直,1900-01-01 17:02:46,1900-01-01 17:03:19
4007,1,4,北,直,1900-01-01 17:04:13,1900-01-01 17:04:46
4007,1,4,北,直,1900-01-01 17:05:40,1900-01-01 17:06:13
4007,1,4,北,直,1900-01-01 17:07:07,1900-01-01 17:07:40
4007,1,4,北,直,1900-01-01 17:08:34,1900-01-01 17:09:07
4007,1,4,北,直,1900-01-01 17:10:01,1900-01-01 17:10:34
4007,1,4,北,直,1900-01-01 17:11:28,1900-01-01 17:12:01
4007,1,4,北,直,1900-01-01 17:12:55,1900-01-01 17:13:28
4007,1,4,北,直,1900-01-01 17:14:22,1900-01-01 17:14:55
4007,1,4,北,直,1900-01-01 17:15:49,1900-01-01 17:16:22
4007,1,4,北,直,1900-01-01 17:17:16,1900-01-01 17:17:49
4007,1,4,北,直,1900-01-01 17:18:43,1900-01-01 17:19:16
4007,1,4,北,直,1900-01-01 17:20:10,1900-01-01 17:20:43
4007,1,4,北,直,1900-01-01 17:21:37,1900-01-01 17:22:10
4007,1,4,北,直,1900-01-01 17:23:04,1900-01-01 17:23:37
4007,1,4,北,直,1900-01-01 17:24:31,1900-01-01 17:25:04
4007,1,4,北,直,1900-01-01 17:25:58,1900-01-01 17:26:31
4007,1,4,北,直,1900-01-01 17:27:25,1900-01-01 17:27:58
4007,1,4,北,直,1900-01-01 17:28:52,1900-01-01 17:29:25
4007,1,4,北,直,1900-01-01 17:30:19,1900-01-01 17:30:52
4007,1,4,北,直,1900-01-01 17:31:46,1900-01-01 17:32:19
4007,1,4,北,直,1900-01-01 17:33:13,1900-01-01 17:33:46
4007,1,4,北,直,1900-01-01 17:34:40,1900-01-01 17:35:13
4007,1,4,北,直,1900-01-01 17:36:07,1900-01-01 17:36:40
4007,1,4,北,直,1900-01-01 17:37:34,1900-01-01 17:38:07
4007,1,4,北,直,1900-01-01 17:39:01,1900-01-01 17:39:34
4007,1,4,北,直,1900-01-01 17:40:28,1900-01-01 17:41:01
4007,1,4,北,直,1900-01-01 17:41:55,1900-01-01 17:42:28
4007,1,4,北,直,1900-01-01 17:43:22,1900-01-01 17:43:55
4007,1,4,北,直,1900-01-01 17:44:49,1900-01-01 17:45:22
4007,1,4,北,直,1900-01-01 17:46:16,1900-01-01 17:46:49
4007,1,4,北,直,1900-01-01 17:47:43,1900-01-01 17:48:16
4007,1,4,北,直,1900-01-01 17:49:10,1900-01-01 17:49:43
4007,1,4,北,直,1900-01-01 17:50:37,1900-01-01 17:51:10
4007,1,4,北,直,1900-01-01 17:52:04,1900-01-01 17:52:37
4007,1,4,北,直,1900-01-01 17:53:31,1900-01-01 17:54:04
4007,1,4,北,直,1900-01-01 17:54:58,1900-01-01 17:55:31
4007,1,4,北,直,1900-01-01 17:56:25,1900-01-01 17:56:58
4007,1,4,北,直,1900-01-01 17:57:52,1900-01-01 17:58:25
4007,1,4,北,直,1900-01-01 17:59:19,1900-01-01 17:59:52
4007,1,4,北,直,1900-01-01 18:00:46,1900-01-01 18:01:19
4008,1,3,东,直,1900-01-01 17:01:26,1900-01-01 17:01:59
4008,1,3,东,直,1900-01-01 17:02:53,1900-01-01 17:03:26
4008,1,3,东,直,1900-01-01 17:04:20,1900-01-01 17:04:53
4008,1,3,东,直,1900-01-01 17:05:47,1900-01-01 17:06:20
4008,1,3,东,直,1900-01-01 17:07:14,1900-01-01 17:07:47
4008,1,3,东,直,1900-01-01 17:08:41,1900-01-01 17:09:14
4008,1,3,东,直,1900-01-01 17:10:08,1900-01-01 17:10:41
4008,1,3,东,直,1900-01-01 17:11:35,1900-01-01 17:12:08
4008,1,3,东,直,1900-01-01 17:13:02,1900-01-01 17:13:35
4008,1,3,东,直,1900-01-01 17:14:29,1900-01-01 17:15:02
4008,1,3,东,直,1900-01-01 17:15:56,1900-01-01 17:16:29
4008,1,3,东,直,1900-01-01 17:17:23,1900-01-01 17:17:56
4008,1,3,东,直,1900-01-01 17:18:50,1900-01-01 17:19:23
4008,1,3,东,直,1900-01-01 17:20:17,1900-01-01 17:20:50
4008,1,3,东,直,1900-01-01 17:21:44,1900-01-01 17:22:17
4008,1,3,东,直,1900-01-01 17:23:11,1900-01-01 17:23:44
4008,1,3,东,直,1900-01-01 17:24:38,1900-01-01 17:25:11
4008,1,3,东,直,1900-01-01 17:26:05,1900-01-01 17:26:38
4008,1,3,东,直,1900-01-01 17:27:32,1900-01-01 17:28:05
4008,1,3,东,直,1900-01-01 17:28:59,1900-01-01 17:29:32
4008,1,3,东,直,1900-01-01 17:30:26,1900-01-01 17:30:59
4008,1,3,东,直,1900-01-01 17:31:53,1900-01-01 17:32:26
4008,1,3,东,直,1900-01-01 17:33:20,1900-01-01 17:33:53
4008,1,3,东,直,1900-01-01 17:34:47,1900-01-01 17:35:20
4008,1,3,东,直,1900-01-01 17:36:14,1900-01-01 17:36:47
4008,1,3,东,直,1900-01-01 17:37:41,1900-01-01 17:38:14
4008,1,3,东,直,1900-01-01 17:39:08,1900-01-01 17:39:41
4008,1,3,东,直,1900-01-01 17:40:35,1900-01-01 17:41:08
4008,1,3,东,直,1900-01-01 17:42:02,1900-01-01 17:42:35
4008,1,3,东,直,1900-01-01 17:43:29,1900-01-01 17:44:02
4008,1,3,东,直,1900-01-01 17:44:56,1900-01-01 17:45:29
4008,1,3,东,直,1900-01-01 17:46:23,1900-01-01 17:46:56
4008,1,3,东,直,1900-01-01 17:47:50,1900-01-01 17:48:23
4008,1,3,东,直,1900-01-01 17:49:17,1900-01-01 17:49:50
4008,1,3,东,直,1900-01-01 17:50:44,1900-01-01 17:51:17
4008,1,3,东,直,1900-01-01 17:52:11,1900-01-01 17:52:44
4008,1,3,东,直,1900-01-01 17:53:38,1900-01-01 17:54:11
4008,1,3,东,直,1900-01-01 17:55:05,1900-01-01 17:55:38
4008,1,3,东,直,1900-01-01 17:56:32,1900-01-01 17:57:05
4008,1,3,东,直,1900-01-01 17:57:59,1900-01-01 17:58:32
4008,1,3,东,直,1900-01-01 17:59:26,1900-01-01 17:59:59
4008,1,3,东,直,1900-01-01 18:00:53,1900-01-01 18:01:26
4008,1,4,东,左,1900-01-01 16:59:59,1900-01-01 17:00:32
4008,1,4,东,左,1900-01-01 17:01:59,1900-01-01 17:02:32
4008,1,4,东,左,1900-01-01 17:03:26,1900-01-01 17:03:59
4008,1,4,东,左,1900-01-01 17:04:53,1900-01-01 17:05:26
4008,1,4,东,左,1900-01-01 17:06:20,1900-01-01 17:06:53
4008,1,4,东,左,1900-01-01 17:07:47,1900-01-01 17:08:20
4008,1,4,东,左,1900-01-01 17:09:14,1900-01-01 17:09:47
4008,1,4,东,左,1900-01-01 17:10:41,1900-01-01 17:11:14
4008,1,4,东,左,1900-01-01 17:12:08,1900-01-01 17:12:41
4008,1,4,东,左,1900-01-01 17:13:35,1900-01-01 17:14:08
4008,1,4,东,左,1900-01-01 17:15:02,1900-01-01 17:15:35
4008,1,4,东,左,1900-01-01 17:16:29,1900-01-01 17:17:02
4008,1,4,东,左,1900-01-01 17:17:56,1900-01-01 17:18:29
4008,1,4,东,左,1900-01-01 17:19:23,1900-01-01 17:19:56
4008,1,4,东,左,1900-01-01 17:20:50,1900-01-01 17:21:23
4008,1,4,东,左,1900-01-01 17:22:17,1900-01-01 17:22:50
4008,1,4,东,左,1900-01-01 17:23:44,1900-01-01 17:24:17
4008,1,4,东,左,1900-01-01 17:25:11,1900-01-01 17:25:44
4008,1,4,东,左,1900-01-01 17:26:38,1900-01-01 17:27:11
4008,1,4,东,左,1900-01-01 17:28:05,1900-01-01 17:28:38
4008,1,4,东,左,1900-01-01 17:29:32,1900-01-01 17:30:05
4008,1,4,东,左,1900-01-01 17:30:59,1900-01-01 17:31:32
4008,1,4,东,左,1900-01-01 17:32:26,1900-01-01 17:32:59
4008,1,4,东,左,1900-01-01 17:33:53,1900-01-01 17:34:26
4008,1,4,东,左,1900-01-01 17:35:20,1900-01-01 17:35:53
4008,1,4,东,左,1900-01-01 17:36:47,1900-01-01 17:37:20
4008,1,4,东,左,1900-01-01 17:38:14,1900-01-01 17:38:47
4008,1,4,东,左,1900-01-01 17:39:41,1900-01-01 17:40:14
4008,1,4,东,左,1900-01-01 17:41:08,1900-01-01 17:41:41
4008,1,4,东,左,1900-01-01 17:42:35,1900-01-01 17:43:08
4008,1,4,东,左,1900-01-01 17:44:02,1900-01-01 17:44:35
4008,1,4,东,左,1900-01-01 17:45:29,1900-01-01 17:46:02
4008,1,4,东,左,1900-01-01 17:46:56,1900-01-01 17:47:29
4008,1,4,东,左,1900-01-01 17:48:23,1900-01-01 17:48:56
4008,1,4,东,左,1900-01-01 17:49:50,1900-01-01 17:50:23
4008,1,4,东,左,1900-01-01 17:51:17,1900-01-01 17:51:50
4008,1,4,东,左,1900-01-01 17:52:44,1900-01-01 17:53:17
4008,1,4,东,左,1900-01-01 17:54:11,1900-01-01 17:54:44
4008,1,4,东,左,1900-01-01 17:55:38,1900-01-01 17:56:11
4008,1,4,东,左,1900-01-01 17:57:05,1900-01-01 17:57:38
4008,1,4,东,左,1900-01-01 17:58:32,1900-01-01 17:59:05
4008,1,4,东,左,1900-01-01 17:59:59,1900-01-01 18:00:32
4008,1,2,北,左,1900-01-01 17:00:53,1900-01-01 17:01:26
4008,1,2,北,左,1900-01-01 17:02:20,1900-01-01 17:02:53
4008,1,2,北,左,1900-01-01 17:03:47,1900-01-01 17:04:20
4008,1,2,北,左,1900-01-01 17:05:14,1900-01-01 17:05:47
4008,1,2,北,左,1900-01-01 17:06:41,1900-01-01 17:07:14
4008,1,2,北,左,1900-01-01 17:08:08,1900-01-01 17:08:41
4008,1,2,北,左,1900-01-01 17:09:35,1900-01-01 17:10:08
4008,1,2,北,左,1900-01-01 17:11:02,1900-01-01 17:11:35
4008,1,2,北,左,1900-01-01 17:12:29,1900-01-01 17:13:02
4008,1,2,北,左,1900-01-01 17:13:56,1900-01-01 17:14:29
4008,1,2,北,左,1900-01-01 17:15:23,1900-01-01 17:15:56
4008,1,2,北,左,1900-01-01 17:16:50,1900-01-01 17:17:23
4008,1,2,北,左,1900-01-01 17:18:17,1900-01-01 17:18:50
4008,1,2,北,左,1900-01-01 17:19:44,1900-01-01 17:20:17
4008,1,2,北,左,1900-01-01 17:21:11,1900-01-01 17:21:44
4008,1,2,北,左,1900-01-01 17:22:38,1900-01-01 17:23:11
4008,1,2,北,左,1900-01-01 17:24:05,1900-01-01 17:24:38
4008,1,2,北,左,1900-01-01 17:25:32,1900-01-01 17:26:05
4008,1,2,北,左,1900-01-01 17:26:59,1900-01-01 17:27:32
4008,1,2,北,左,1900-01-01 17:28:26,1900-01-01 17:28:59
4008,1,2,北,左,1900-01-01 17:29:53,1900-01-01 17:30:26
4008,1,2,北,左,1900-01-01 17:31:20,1900-01-01 17:31:53
4008,1,2,北,左,1900-01-01 17:32:47,1900-01-01 17:33:20
4008,1,2,北,左,1900-01-01 17:34:14,1900-01-01 17:34:47
4008,1,2,北,左,1900-01-01 17:35:41,1900-01-01 17:36:14
4008,1,2,北,左,1900-01-01 17:37:08,1900-01-01 17:37:41
4008,1,2,北,左,1900-01-01 17:38:35,1900-01-01 17:39:08
4008,1,2,北,左,1900-01-01 17:40:02,1900-01-01 17:40:35
4008,1,2,北,左,1900-01-01 17:41:29,1900-01-01 17:42:02
4008,1,2,北,左,1900-01-01 17:42:56,1900-01-01 17:43:29
4008,1,2,北,左,1900-01-01 17:44:23,1900-01-01 17:44:56
4008,1,2,北,左,1900-01-01 17:45:50,1900-01-01 17:46:23
4008,1,2,北,左,1900-01-01 17:47:17,1900-01-01 17:47:50
4008,1,2,北,左,1900-01-01 17:48:44,1900-01-01 17:49:17
4008,1,2,北,左,1900-01-01 17:50:11,1900-01-01 17:50:44
4008,1,2,北,左,1900-01-01 17:51:38,1900-01-01 17:52:11
4008,1,2,北,左,1900-01-01 17:53:05,1900-01-01 17:53:38
4008,1,2,北,左,1900-01-01 17:54:32,1900-01-01 17:55:05
4008,1,2,北,左,1900-01-01 17:55:59,1900-01-01 17:56:32
4008,1,2,北,左,1900-01-01 17:57:26,1900-01-01 17:57:59
4008,1,2,北,左,1900-01-01 17:58:53,1900-01-01 17:59:26
4008,1,2,北,左,1900-01-01 18:00:20,1900-01-01 18:00:53
4008,1,4,西,左,1900-01-01 16:59:59,1900-01-01 17:00:32
4008,1,4,西,左,1900-01-01 17:01:59,1900-01-01 17:02:32
4008,1,4,西,左,1900-01-01 17:03:26,1900-01-01 17:03:59
4008,1,4,西,左,1900-01-01 17:04:53,1900-01-01 17:05:26
4008,1,4,西,左,1900-01-01 17:06:20,1900-01-01 17:06:53
4008,1,4,西,左,1900-01-01 17:07:47,1900-01-01 17:08:20
4008,1,4,西,左,1900-01-01 17:09:14,1900-01-01 17:09:47
4008,1,4,西,左,1900-01-01 17:10:41,1900-01-01 17:11:14
4008,1,4,西,左,1900-01-01 17:12:08,1900-01-01 17:12:41
4008,1,4,西,左,1900-01-01 17:13:35,1900-01-01 17:14:08
4008,1,4,西,左,1900-01-01 17:15:02,1900-01-01 17:15:35
4008,1,4,西,左,1900-01-01 17:16:29,1900-01-01 17:17:02
4008,1,4,西,左,1900-01-01 17:17:56,1900-01-01 17:18:29
4008,1,4,西,左,1900-01-01 17:19:23,1900-01-01 17:19:56
4008,1,4,西,左,1900-01-01 17:20:50,1900-01-01 17:21:23
4008,1,4,西,左,1900-01-01 17:22:17,1900-01-01 17:22:50
4008,1,4,西,左,1900-01-01 17:23:44,1900-01-01 17:24:17
4008,1,4,西,左,1900-01-01 17:25:11,1900-01-01 17:25:44
4008,1,4,西,左,1900-01-01 17:26:38,1900-01-01 17:27:11
4008,1,4,西,左,1900-01-01 17:28:05,1900-01-01 17:28:38
4008,1,4,西,左,1900-01-01 17:29:32,1900-01-01 17:30:05
4008,1,4,西,左,1900-01-01 17:30:59,1900-01-01 17:31:32
4008,1,4,西,左,1900-01-01 17:32:26,1900-01-01 17:32:59
4008,1,4,西,左,1900-01-01 17:33:53,1900-01-01 17:34:26
4008,1,4,西,左,1900-01-01 17:35:20,1900-01-01 17:35:53
4008,1,4,西,左,1900-01-01 17:36:47,1900-01-01 17:37:20
4008,1,4,西,左,1900-01-01 17:38:14,1900-01-01 17:38:47
4008,1,4,西,左,1900-01-01 17:39:41,1900-01-01 17:40:14
4008,1,4,西,左,1900-01-01 17:41:08,1900-01-01 17:41:41
4008,1,4,西,左,1900-01-01 17:42:35,1900-01-01 17:43:08
4008,1,4,西,左,1900-01-01 17:44:02,1900-01-01 17:44:35
4008,1,4,西,左,1900-01-01 17:45:29,1900-01-01 17:46:02
4008,1,4,西,左,1900-01-01 17:46:56,1900-01-01 17:47:29
4008,1,4,西,左,1900-01-01 17:48:23,1900-01-01 17:48:56
4008,1,4,西,左,1900-01-01 17:49:50,1900-01-01 17:50:23
4008,1,4,西,左,1900-01-01 17:51:17,1900-01-01 17:51:50
4008,1,4,西,左,1900-01-01 17:52:44,1900-01-01 17:53:17
4008,1,4,西,左,1900-01-01 17:54:11,1900-01-01 17:54:44
4008,1,4,西,左,1900-01-01 17:55:38,1900-01-01 17:56:11
4008,1,4,西,左,1900-01-01 17:57:05,1900-01-01 17:57:38
4008,1,4,西,左,1900-01-01 17:58:32,1900-01-01 17:59:05
4008,1,4,西,左,1900-01-01 17:59:59,1900-01-01 18:00:32
4008,1,1,北,直,1900-01-01 17:00:20,1900-01-01 17:00:53
4008,1,1,北,直,1900-01-01 17:01:47,1900-01-01 17:02:20
4008,1,1,北,直,1900-01-01 17:03:14,1900-01-01 17:03:47
4008,1,1,北,直,1900-01-01 17:04:41,1900-01-01 17:05:14
4008,1,1,北,直,1900-01-01 17:06:08,1900-01-01 17:06:41
4008,1,1,北,直,1900-01-01 17:07:35,1900-01-01 17:08:08
4008,1,1,北,直,1900-01-01 17:09:02,1900-01-01 17:09:35
4008,1,1,北,直,1900-01-01 17:10:29,1900-01-01 17:11:02
4008,1,1,北,直,1900-01-01 17:11:56,1900-01-01 17:12:29
4008,1,1,北,直,1900-01-01 17:13:23,1900-01-01 17:13:56
4008,1,1,北,直,1900-01-01 17:14:50,1900-01-01 17:15:23
4008,1,1,北,直,1900-01-01 17:16:17,1900-01-01 17:16:50
4008,1,1,北,直,1900-01-01 17:17:44,1900-01-01 17:18:17
4008,1,1,北,直,1900-01-01 17:19:11,1900-01-01 17:19:44
4008,1,1,北,直,1900-01-01 17:20:38,1900-01-01 17:21:11
4008,1,1,北,直,1900-01-01 17:22:05,1900-01-01 17:22:38
4008,1,1,北,直,1900-01-01 17:23:32,1900-01-01 17:24:05
4008,1,1,北,直,1900-01-01 17:24:59,1900-01-01 17:25:32
4008,1,1,北,直,1900-01-01 17:26:26,1900-01-01 17:26:59
4008,1,1,北,直,1900-01-01 17:27:53,1900-01-01 17:28:26
4008,1,1,北,直,1900-01-01 17:29:20,1900-01-01 17:29:53
4008,1,1,北,直,1900-01-01 17:30:47,1900-01-01 17:31:20
4008,1,1,北,直,1900-01-01 17:32:14,1900-01-01 17:32:47
4008,1,1,北,直,1900-01-01 17:33:41,1900-01-01 17:34:14
4008,1,1,北,直,1900-01-01 17:35:08,1900-01-01 17:35:41
4008,1,1,北,直,1900-01-01 17:36:35,1900-01-01 17:37:08
4008,1,1,北,直,1900-01-01 17:38:02,1900-01-01 17:38:35
4008,1,1,北,直,1900-01-01 17:39:29,1900-01-01 17:40:02
4008,1,1,北,直,1900-01-01 17:40:56,1900-01-01 17:41:29
4008,1,1,北,直,1900-01-01 17:42:23,1900-01-01 17:42:56
4008,1,1,北,直,1900-01-01 17:43:50,1900-01-01 17:44:23
4008,1,1,北,直,1900-01-01 17:45:17,1900-01-01 17:45:50
4008,1,1,北,直,1900-01-01 17:46:44,1900-01-01 17:47:17
4008,1,1,北,直,1900-01-01 17:48:11,1900-01-01 17:48:44
4008,1,1,北,直,1900-01-01 17:49:38,1900-01-01 17:50:11
4008,1,1,北,直,1900-01-01 17:51:05,1900-01-01 17:51:38
4008,1,1,北,直,1900-01-01 17:52:32,1900-01-01 17:53:05
4008,1,1,北,直,1900-01-01 17:53:59,1900-01-01 17:54:32
4008,1,1,北,直,1900-01-01 17:55:26,1900-01-01 17:55:59
4008,1,1,北,直,1900-01-01 17:56:53,1900-01-01 17:57:26
4008,1,1,北,直,1900-01-01 17:58:20,1900-01-01 17:58:53
4008,1,1,北,直,1900-01-01 17:59:47,1900-01-01 18:00:20
4008,1,3,西,直,1900-01-01 17:01:26,1900-01-01 17:01:59
4008,1,3,西,直,1900-01-01 17:02:53,1900-01-01 17:03:26
4008,1,3,西,直,1900-01-01 17:04:20,1900-01-01 17:04:53
4008,1,3,西,直,1900-01-01 17:05:47,1900-01-01 17:06:20
4008,1,3,西,直,1900-01-01 17:07:14,1900-01-01 17:07:47
4008,1,3,西,直,1900-01-01 17:08:41,1900-01-01 17:09:14
4008,1,3,西,直,1900-01-01 17:10:08,1900-01-01 17:10:41
4008,1,3,西,直,1900-01-01 17:11:35,1900-01-01 17:12:08
4008,1,3,西,直,1900-01-01 17:13:02,1900-01-01 17:13:35
4008,1,3,西,直,1900-01-01 17:14:29,1900-01-01 17:15:02
4008,1,3,西,直,1900-01-01 17:15:56,1900-01-01 17:16:29
4008,1,3,西,直,1900-01-01 17:17:23,1900-01-01 17:17:56
4008,1,3,西,直,1900-01-01 17:18:50,1900-01-01 17:19:23
4008,1,3,西,直,1900-01-01 17:20:17,1900-01-01 17:20:50
4008,1,3,西,直,1900-01-01 17:21:44,1900-01-01 17:22:17
4008,1,3,西,直,1900-01-01 17:23:11,1900-01-01 17:23:44
4008,1,3,西,直,1900-01-01 17:24:38,1900-01-01 17:25:11
4008,1,3,西,直,1900-01-01 17:26:05,1900-01-01 17:26:38
4008,1,3,西,直,1900-01-01 17:27:32,1900-01-01 17:28:05
4008,1,3,西,直,1900-01-01 17:28:59,1900-01-01 17:29:32
4008,1,3,西,直,1900-01-01 17:30:26,1900-01-01 17:30:59
4008,1,3,西,直,1900-01-01 17:31:53,1900-01-01 17:32:26
4008,1,3,西,直,1900-01-01 17:33:20,1900-01-01 17:33:53
4008,1,3,西,直,1900-01-01 17:34:47,1900-01-01 17:35:20
4008,1,3,西,直,1900-01-01 17:36:14,1900-01-01 17:36:47
4008,1,3,西,直,1900-01-01 17:37:41,1900-01-01 17:38:14
4008,1,3,西,直,1900-01-01 17:39:08,1900-01-01 17:39:41
4008,1,3,西,直,1900-01-01 17:40:35,1900-01-01 17:41:08
4008,1,3,西,直,1900-01-01 17:42:02,1900-01-01 17:42:35
4008,1,3,西,直,1900-01-01 17:43:29,1900-01-01 17:44:02
4008,1,3,西,直,1900-01-01 17:44:56,1900-01-01 17:45:29
4008,1,3,西,直,1900-01-01 17:46:23,1900-01-01 17:46:56
4008,1,3,西,直,1900-01-01 17:47:50,1900-01-01 17:48:23
4008,1,3,西,直,1900-01-01 17:49:17,1900-01-01 17:49:50
4008,1,3,西,直,1900-01-01 17:50:44,1900-01-01 17:51:17
4008,1,3,西,直,1900-01-01 17:52:11,1900-01-01 17:52:44
4008,1,3,西,直,1900-01-01 17:53:38,1900-01-01 17:54:11
4008,1,3,西,直,1900-01-01 17:55:05,1900-01-01 17:55:38
4008,1,3,西,直,1900-01-01 17:56:32,1900-01-01 17:57:05
4008,1,3,西,直,1900-01-01 17:57:59,1900-01-01 17:58:32
4008,1,3,西,直,1900-01-01 17:59:26,1900-01-01 17:59:59
4008,1,3,西,直,1900-01-01 18:00:53,1900-01-01 18:01:26
4009,1,3,西,左,1900-01-01 17:01:06,1900-01-01 17:01:39
4009,1,3,西,左,1900-01-01 17:02:33,1900-01-01 17:03:06
4009,1,3,西,左,1900-01-01 17:04:00,1900-01-01 17:04:33
4009,1,3,西,左,1900-01-01 17:05:27,1900-01-01 17:06:00
